CDS_CODE	COUNTY	DISTRICT	SCHOOL	HISPANIC	AM_IND	ASIAN	PAC_ISLD	FILIPINO	AFRICAN_AM	WHITE	TWO_MORE_RACES	NOT_REPORTED	TOTAL	YEAR
19646341996586	Los Angeles	Inglewood Unified	Animo Inglewood Charter High	82	0	0	0	0	36	0	0	0	118	1112
19646590000001	Los Angeles	La Canada Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	1	0	0	1	1112
19646591934611	Los Angeles	La Canada Unified	La Canada High	26	1	79	0	1	5	194	7	1	314	1112
19646831930080	Los Angeles	Las Virgenes Unified	Agoura High	25	2	38	0	4	9	432	4	0	514	1112
19646831931260	Los Angeles	Las Virgenes Unified	Indian Hills Continuation High	4	0	0	0	0	2	15	0	0	21	1112
19646831931781	Los Angeles	Las Virgenes Unified	Calabasas High	28	1	33	1	0	10	358	1	0	432	1112
19646911996438	Los Angeles	Lawndale Elementary	Environmental Charter High	48	0	3	0	2	12	3	0	0	68	1112
19647090100602	Los Angeles	Lennox	Lennox Mathematics, Science and Technology Academy	113	0	0	0	0	0	0	0	0	113	1112
19647091996313	Los Angeles	Lennox	Animo Leadership High	127	0	0	0	1	3	0	0	0	131	1112
19647250000000	Los Angeles	Long Beach Unified	District Office	2	0	1	1	0	2	1	0	0	7	1112
19647250000001	Los Angeles	Long Beach Unified	Nonpublic, Nonsectarian Schools	9	0	0	0	0	11	8	0	0	28	1112
19647250118471	Los Angeles	Long Beach Unified	Colegio New City	8	0	0	0	0	1	0	0	0	9	1112
19647250125153	Los Angeles	Long Beach Unified	Beach High-Intensive Learning Program	4	0	1	0	0	4	0	0	0	9	1112
19647251930411	Los Angeles	Long Beach Unified	Avalon K-12	31	0	0	0	0	0	21	0	0	52	1112
19647251934470	Los Angeles	Long Beach Unified	Jordan High	403	0	34	10	16	152	22	3	4	644	1112
19647251934678	Los Angeles	Long Beach Unified	Lakewood High	357	3	58	21	44	138	260	11	7	899	1112
19647251935758	Los Angeles	Long Beach Unified	Millikan High	474	1	38	5	32	95	223	3	1	872	1112
19647251936947	Los Angeles	Long Beach Unified	Polytechnic High	266	2	242	28	89	267	129	6	6	1035	1112
19647251937176	Los Angeles	Long Beach Unified	Reid High	85	0	4	6	1	24	6	1	2	129	1112
19647251939875	Los Angeles	Long Beach Unified	Wilson High	365	3	90	3	18	111	262	1	9	862	1112
19647251995539	Los Angeles	Long Beach Unified	California Academy of Mathematics and Science	50	0	32	2	25	22	17	0	3	151	1112
19647251995570	Los Angeles	Long Beach Unified	Educational Partnership High	165	1	15	4	2	50	28	0	0	265	1112
19647251995935	Los Angeles	Long Beach Unified	Cabrillo High	374	3	10	18	67	90	9	0	1	572	1112
19647251996503	Los Angeles	Long Beach Unified	Renaissance High School for the Arts	37	0	1	0	3	42	21	0	1	105	1112
19647330000001	Los Angeles	Los Angeles Unified	Nonpublic, Nonsectarian Schools	5	0	0	0	0	2	2	0	136	145	1112
19647330100677	Los Angeles	Los Angeles Unified	High Tech LA	33	0	4	0	7	1	32	2	0	79	1112
19647330100750	Los Angeles	Los Angeles Unified	Wallis Annenberg High	31	61	0	0	0	7	0	0	1	100	1112
19647330100776	Los Angeles	Los Angeles Unified	North Valley Charter Academy	27	0	0	0	2	2	3	2	0	36	1112
19647330100800	Los Angeles	Los Angeles Unified	Central City Value	15	0	0	0	0	0	0	0	54	69	1112
19647330101196	Los Angeles	Los Angeles Unified	View Park Preparatory Accelerated High	1	0	1	0	0	90	0	0	2	94	1112
19647330101329	Los Angeles	Los Angeles Unified	William J. Johnston Community Day	16	0	0	0	0	1	0	0	0	17	1112
19647330101659	Los Angeles	Los Angeles Unified	Crenshaw Arts-Technology Charter High	6	0	0	0	0	42	0	0	0	48	1112
19647330101675	Los Angeles	Los Angeles Unified	Animo Oscar De La Hoya Charter High	134	0	0	0	0	0	0	0	0	134	1112
19647330101683	Los Angeles	Los Angeles Unified	Renaissance Arts Academy	10	0	0	0	0	1	5	0	0	16	1112
19647330102137	Los Angeles	Los Angeles Unified	Aggeler Community Day	4	0	0	0	0	1	1	0	0	6	1112
19647330102434	Los Angeles	Los Angeles Unified	Animo South Los Angeles Charter	61	1	0	0	0	55	0	0	0	117	1112
19647330102541	Los Angeles	Los Angeles Unified	New Designs Charter	31	0	0	1	0	28	0	0	0	60	1112
19647330102764	Los Angeles	Los Angeles Unified	Richard A. Alonzo Community Day	53	0	0	0	1	5	1	0	0	60	1112
19647330102913	Los Angeles	Los Angeles Unified	Middle College High	70	0	2	0	0	28	0	0	0	100	1112
19647330102921	Los Angeles	Los Angeles Unified	Harbor Teacher Preparation Academy	42	0	8	1	7	22	16	0	0	96	1112
19647330106351	Los Angeles	Los Angeles Unified	Ivy Academia	19	1	0	0	3	3	11	2	0	39	1112
19647330106435	Los Angeles	Los Angeles Unified	Camino Nuevo Charter High	107	0	4	0	2	1	0	0	0	114	1112
19647330106831	Los Angeles	Los Angeles Unified	Animo Venice Charter High	77	0	0	0	0	6	1	0	0	84	1112
19647330106849	Los Angeles	Los Angeles Unified	Animo Pat Brown	89	0	0	0	0	2	0	0	0	91	1112
19647330106864	Los Angeles	Los Angeles Unified	Alliance Gertz-Ressler High	102	0	2	0	0	10	0	0	0	114	1112
19647330106997	Los Angeles	Los Angeles Unified	Orthopaedic Hospital	140	0	2	0	2	10	1	0	0	155	1112
19647330107003	Los Angeles	Los Angeles Unified	Northridge Academy High	146	1	9	0	19	12	32	0	0	219	1112
19647330107011	Los Angeles	Los Angeles Unified	International Studies Learning Center	84	0	0	0	0	0	0	0	0	84	1112
19647330107755	Los Angeles	Los Angeles Unified	Port of Los Angeles High	131	2	4	5	5	19	0	0	40	206	1112
19647330108878	Los Angeles	Los Angeles Unified	CHAMPS - Charter HS of Arts-Multimedia & Performin	30	2	2	0	1	6	106	8	0	155	1112
19647330108894	Los Angeles	Los Angeles Unified	Alliance Judy Ivie Burton Technology Academy High	99	1	0	0	0	17	0	0	0	117	1112
19647330108936	Los Angeles	Los Angeles Unified	Alliance Huntington Park College-Ready Academy Hig	119	0	0	0	0	0	1	0	0	120	1112
19647330109447	Los Angeles	Los Angeles Unified	Santee Education Complex	356	0	0	0	1	12	1	0	1	371	1112
19647330109454	Los Angeles	Los Angeles Unified	South East High	502	1	0	0	0	2	3	0	0	508	1112
19647330109462	Los Angeles	Los Angeles Unified	Maywood Academy High	202	0	0	0	0	1	2	0	0	205	1112
19647330109512	Los Angeles	Los Angeles Unified	Cal Burke High	76	0	0	0	2	3	3	0	0	84	1112
19647330109553	Los Angeles	Los Angeles Unified	CA Academy for Liberal Studies Early College High	62	0	2	0	1	2	0	0	0	67	1112
19647330109876	Los Angeles	Los Angeles Unified	Community Charter Early College High	102	0	0	0	0	1	1	0	0	104	1112
19647330110304	Los Angeles	Los Angeles Unified	Los Angeles Academy of Arts & Enterprise Charter	13	0	0	0	0	0	0	0	0	13	1112
19647330110668	Los Angeles	Los Angeles Unified	Frida Kahlo High	32	0	0	0	0	1	0	0	0	33	1112
19647330111484	Los Angeles	Los Angeles Unified	New Village Charter High	17	0	0	0	1	0	1	0	0	19	1112
19647330111492	Los Angeles	Los Angeles Unified	Alliance College-Ready Academy High No. 5	126	0	1	0	0	33	0	0	0	160	1112
19647330111500	Los Angeles	Los Angeles Unified	Alliance Dr. Olga Mohan High	93	0	1	0	0	4	0	0	0	98	1112
19647330111575	Los Angeles	Los Angeles Unified	Animo Ralph Bunche High	146	0	0	0	0	4	0	0	0	150	1112
19647330111583	Los Angeles	Los Angeles Unified	Animo Jackie Robinson High	113	0	0	0	0	9	1	0	0	123	1112
19647330111617	Los Angeles	Los Angeles Unified	Animo Locke Technology High	71	0	0	0	0	25	0	0	0	96	1112
19647330111625	Los Angeles	Los Angeles Unified	Animo Watts College Preparatory Academy	67	0	0	0	0	28	0	0	0	95	1112
19647330111641	Los Angeles	Los Angeles Unified	Alliance William and Carol Ouchi Academy High	77	0	0	1	0	15	1	0	0	94	1112
19647330111658	Los Angeles	Los Angeles Unified	Alliance Marc & Eva Stern Math and Science	128	0	0	0	0	0	1	0	0	129	1112
19647330112029	Los Angeles	Los Angeles Unified	Miguel Contreras Learning Complex	154	0	4	0	4	1	0	0	0	163	1112
19647330112037	Los Angeles	Los Angeles Unified	East Valley Senior High	122	0	2	1	2	10	6	0	0	143	1112
19647330112045	Los Angeles	Los Angeles Unified	Arleta High	325	7	2	0	2	6	2	0	0	344	1112
19647330112052	Los Angeles	Los Angeles Unified	Panorama High	253	0	3	2	19	7	3	0	0	287	1112
19647330112508	Los Angeles	Los Angeles Unified	Bright Star Secondary Charter Academy	17	1	0	0	0	1	0	0	0	19	1112
19647330112540	Los Angeles	Los Angeles Unified	Lou Dantzler Preparatory Charter High	3	0	0	1	0	78	0	0	1	83	1112
19647330112557	Los Angeles	Los Angeles Unified	Frederick Douglass Academy High	4	0	0	0	0	59	0	0	0	63	1112
19647330112862	Los Angeles	Los Angeles Unified	Student Empowerment Academy	91	0	0	0	0	0	0	0	0	91	1112
19647330112870	Los Angeles	Los Angeles Unified	Los Angeles School of Global Studies	71	1	0	0	6	1	2	0	0	81	1112
19647330114850	Los Angeles	Los Angeles Unified	West Adams Preparatory High	431	1	6	1	0	53	3	0	0	495	1112
19647330114942	Los Angeles	Los Angeles Unified	Alliance College-Ready Academy High No. 7	43	0	0	0	0	22	1	0	0	66	1112
19647330115253	Los Angeles	Los Angeles Unified	Discovery Charter Preparatory No. 2	78	0	0	0	1	0	1	0	0	80	1112
19647330116954	Los Angeles	Los Angeles Unified	Jack London Community Day	2	0	0	0	0	0	0	0	0	2	1112
19647330117051	Los Angeles	Los Angeles Unified	Edward R. Roybal Learning Center	199	0	12	1	12	6	1	0	0	231	1112
19647330117069	Los Angeles	Los Angeles Unified	Helen Bernstein High	167	1	9	0	12	4	21	0	0	214	1112
19647330117077	Los Angeles	Los Angeles Unified	APEX Academy	72	0	0	0	1	2	1	0	0	76	1112
19647330117721	Los Angeles	Los Angeles Unified	Academic Leadership Community	53	0	1	0	3	1	1	0	0	59	1112
19647330117739	Los Angeles	Los Angeles Unified	CIVITAS School of Leadership	53	0	1	0	1	1	0	0	0	56	1112
19647330117747	Los Angeles	Los Angeles Unified	Los Angeles High School of the Arts (LAHSA)	56	1	3	0	3	2	0	0	0	65	1112
19647330117754	Los Angeles	Los Angeles Unified	Los Angeles Teachers Preparatory Academy	50	1	2	0	1	3	0	0	0	57	1112
19647330117762	Los Angeles	Los Angeles Unified	School for the Visual Arts and Humanities	74	0	5	0	5	1	1	0	0	86	1112
19647330117911	Los Angeles	Los Angeles Unified	New Millennium Secondary	15	0	0	0	0	9	0	2	82	108	1112
19647330118158	Los Angeles	Los Angeles Unified	Anahuacalmecac International University Preparator	34	0	0	0	0	0	0	0	0	34	1112
19647330118588	Los Angeles	Los Angeles Unified	Animo Locke 1 College Preparatory Academy	123	0	0	0	0	34	0	0	0	157	1112
19647330118596	Los Angeles	Los Angeles Unified	Animo Locke II College Preparatory Academy	67	0	0	0	0	43	2	1	0	113	1112
19647330119651	Los Angeles	Los Angeles Unified	Sun Valley High	126	0	2	0	6	7	3	0	0	144	1112
19647330119685	Los Angeles	Los Angeles Unified	New Open World Academy	27	1	6	0	1	0	0	0	0	35	1112
19647330119693	Los Angeles	Los Angeles Unified	UCLA Community	34	2	21	2	2	2	0	0	0	63	1112
19647330119719	Los Angeles	Los Angeles Unified	School of Engineering and Technology	66	0	0	0	1	1	0	0	0	68	1112
19647330119727	Los Angeles	Los Angeles Unified	Ramon C. Cortines School of Visual and Performing	113	5	16	0	5	37	36	0	0	212	1112
19647330119966	Los Angeles	Los Angeles Unified	School of Math and Science	38	0	0	0	0	0	0	0	0	38	1112
19647330120360	Los Angeles	Los Angeles Unified	Daniel Pearl Journalism & Communications Magnet	26	0	5	0	5	4	19	0	0	59	1112
19647330120808	Los Angeles	Los Angeles Unified	Dorothy V. Johnson Community Day	2	0	0	0	0	0	0	0	0	2	1112
19647330121095	Los Angeles	Los Angeles Unified	Ambassador School of Global Leadership	35	1	9	0	1	1	0	0	0	47	1112
19647330122275	Los Angeles	Los Angeles Unified	Academy of Environmental & Social Policy (ESP) at	59	0	0	0	1	0	0	0	0	60	1112
19647330122283	Los Angeles	Los Angeles Unified	School of Law & Government at Roosevelt High	67	0	0	0	0	1	0	0	0	68	1112
19647330122291	Los Angeles	Los Angeles Unified	Humanitas Art School at Roosevelt High	79	0	0	0	0	0	0	0	0	79	1112
19647330122309	Los Angeles	Los Angeles Unified	School of Science, Technology, Engineering & Math	73	0	0	0	0	0	1	0	0	74	1112
19647330122325	Los Angeles	Los Angeles Unified	Academy of Medical & Health Sciences at Roosevelt	118	0	0	0	1	0	0	0	0	119	1112
19647330122333	Los Angeles	Los Angeles Unified	Math, Science, & Technology Magnet Academy at Roos	82	0	0	0	1	0	0	0	0	83	1112
19647330122341	Los Angeles	Los Angeles Unified	East Los Angeles Performing Arts Academy at Esteba	96	0	0	0	0	0	0	0	0	96	1112
19647330122358	Los Angeles	Los Angeles Unified	Humanitas Academy of Art and Technology at Esteban	64	1	0	0	0	0	0	0	0	65	1112
19647330122366	Los Angeles	Los Angeles Unified	Social Justice Leadership Academy at Esteban E. To	78	0	0	0	0	0	0	0	0	78	1112
19647330122374	Los Angeles	Los Angeles Unified	East Los Angeles Renaissance Academy at Esteban E.	56	0	0	0	0	0	0	0	0	56	1112
19647330122382	Los Angeles	Los Angeles Unified	Engineering and Technology Academy at Esteban E. T	71	0	0	0	0	0	0	0	0	71	1112
19647330122762	Los Angeles	Los Angeles Unified	Los Angeles Big Picture High	22	0	0	0	0	0	0	0	2	24	1112
19647330124388	Los Angeles	Los Angeles Unified	Cesar E. Chavez Learning Academies-Social Justice	92	1	0	0	1	2	5	0	0	101	1112
19647331930064	Los Angeles	Los Angeles Unified	William Tell Aggeler Opportunity High	9	0	1	0	0	0	1	0	0	11	1112
19647331930296	Los Angeles	Los Angeles Unified	Harris Newmark Continuation	5	0	0	0	0	0	0	0	0	5	1112
19647331930387	Los Angeles	Los Angeles Unified	Central High	81	3	1	0	2	11	2	0	0	100	1112
19647331930403	Los Angeles	Los Angeles Unified	Whitney Young Continuation	3	0	0	0	0	13	0	0	0	16	1112
19647331930429	Los Angeles	Los Angeles Unified	View Park Continuation	8	0	0	0	0	6	0	0	0	14	1112
19647331930486	Los Angeles	Los Angeles Unified	Moneta Continuation	7	0	0	0	0	0	0	0	0	7	1112
19647331930551	Los Angeles	Los Angeles Unified	San Antonio Continuation	76	0	0	0	0	1	8	0	0	85	1112
19647331930577	Los Angeles	Los Angeles Unified	Pueblo de Los Angeles Continuation	21	0	1	0	0	1	1	0	0	24	1112
19647331930619	Los Angeles	Los Angeles Unified	Harold McAlister High (Opportunity)	27	0	0	0	1	3	0	0	0	31	1112
19647331930650	Los Angeles	Los Angeles Unified	Phineas Banning Senior High	510	0	3	9	4	15	12	0	0	553	1112
19647331930692	Los Angeles	Los Angeles Unified	Thomas Riley High	30	0	0	0	0	15	1	0	0	46	1112
19647331930734	Los Angeles	Los Angeles Unified	Angel's Gate (Continuation)	8	1	0	0	1	0	0	0	0	10	1112
19647331930783	Los Angeles	Los Angeles Unified	Phoenix Continuation	19	0	1	0	0	4	3	0	1	28	1112
19647331930791	Los Angeles	Los Angeles Unified	Mt. Lukens Continuation	14	0	1	0	1	0	1	0	0	17	1112
19647331930866	Los Angeles	Los Angeles Unified	Bell Senior High	795	1	2	0	2	3	18	0	0	821	1112
19647331930924	Los Angeles	Los Angeles Unified	Belmont Senior High	201	0	14	2	11	9	2	0	0	239	1112
19647331930940	Los Angeles	Los Angeles Unified	John R. Wooden High	28	0	0	0	0	1	7	0	0	36	1112
19647331930973	Los Angeles	Los Angeles Unified	Simon Rodia Continuation	9	0	0	0	0	3	0	0	0	12	1112
19647331931047	Los Angeles	Los Angeles Unified	Birmingham Community Charter High	420	1	11	5	12	57	53	0	0	559	1112
19647331931336	Los Angeles	Los Angeles Unified	Cheviot Hills Continuation	7	0	0	0	0	2	1	0	0	10	1112
19647331931377	Los Angeles	Los Angeles Unified	Amelia Earhart Continuation	29	0	0	0	0	2	0	0	0	31	1112
19647331931385	Los Angeles	Los Angeles Unified	Albert Einstein Continuation	18	0	1	0	0	1	0	0	0	20	1112
19647331931393	Los Angeles	Los Angeles Unified	Highland Park Continuation	9	0	0	0	0	0	1	0	0	10	1112
19647331931419	Los Angeles	Los Angeles Unified	Miguel Leonis Continuation	19	1	1	0	0	0	9	0	0	30	1112
19647331931435	Los Angeles	Los Angeles Unified	Robert H. Lewis Continuation	35	1	0	0	0	0	2	0	0	38	1112
19647331931450	Los Angeles	Los Angeles Unified	Jack London Continuation	7	0	0	0	0	0	0	0	0	7	1112
19647331931468	Los Angeles	Los Angeles Unified	Metropolitan Continuation	40	1	1	0	1	1	2	0	0	46	1112
19647331931476	Los Angeles	Los Angeles Unified	Canoga Park Senior High	275	2	12	1	9	9	21	0	0	329	1112
19647331931484	Los Angeles	Los Angeles Unified	Mission Continuation	15	0	0	0	0	0	1	0	0	16	1112
19647331931500	Los Angeles	Los Angeles Unified	Owensmouth Continuation	34	0	0	0	0	1	2	0	0	37	1112
19647331931518	Los Angeles	Los Angeles Unified	George S. Patton Continuation	21	0	0	1	1	5	6	0	0	34	1112
19647331931526	Los Angeles	Los Angeles Unified	Carson Senior High	291	7	21	29	149	111	22	0	0	630	1112
19647331931534	Los Angeles	Los Angeles Unified	Will Rogers Continuation	34	0	1	0	0	2	8	0	0	45	1112
19647331931559	Los Angeles	Los Angeles Unified	Stoney Point Continuation	17	0	0	1	0	3	2	0	1	24	1112
19647331931633	Los Angeles	Los Angeles Unified	Diane S. Leichman Special Education Center	5	0	0	0	0	0	1	0	0	6	1112
19647331931658	Los Angeles	Los Angeles Unified	Frank Lanterman	0	0	1	0	0	0	0	0	0	1	1112
19647331931682	Los Angeles	Los Angeles Unified	Zane Grey Continuation	2	0	0	0	0	0	1	0	0	3	1112
19647331931690	Los Angeles	Los Angeles Unified	Independence Continuation	24	1	0	0	0	1	2	0	0	28	1112
19647331931708	Los Angeles	Los Angeles Unified	Chatsworth Senior High	313	4	107	3	40	40	139	0	0	646	1112
19647331931716	Los Angeles	Los Angeles Unified	Valley Alternative Magnet	15	0	5	0	1	2	16	0	0	39	1112
19647331931856	Los Angeles	Los Angeles Unified	Whitman Continuation	5	0	0	0	0	2	0	0	0	7	1112
19647331931864	Los Angeles	Los Angeles Unified	Grover Cleveland High	464	6	102	7	38	35	106	0	0	758	1112
19647331931930	Los Angeles	Los Angeles Unified	Avalon High	26	1	0	1	0	3	1	0	0	32	1112
19647331931955	Los Angeles	Los Angeles Unified	Ellington (Duke) High (Continuation)	1	0	0	0	0	15	0	0	0	16	1112
19647331931971	Los Angeles	Los Angeles Unified	John Hope Continuation	29	0	0	0	0	3	0	0	0	32	1112
19647331931989	Los Angeles	Los Angeles Unified	Monterey Continuation	24	0	0	0	0	0	1	0	0	25	1112
19647331931997	Los Angeles	Los Angeles Unified	Odyssey Continuation	39	0	0	0	0	0	0	0	0	39	1112
19647331932128	Los Angeles	Los Angeles Unified	Crenshaw Senior High	97	3	0	0	2	198	0	0	1	301	1112
19647331932250	Los Angeles	Los Angeles Unified	Henry David Thoreau Continuation	22	1	1	0	0	6	5	0	0	35	1112
19647331932318	Los Angeles	Los Angeles Unified	Eagle Tree Continuation	21	0	0	3	1	7	2	0	0	34	1112
19647331932334	Los Angeles	Los Angeles Unified	Jane Addams Continuation	34	0	0	0	0	3	4	0	0	41	1112
19647331932342	Los Angeles	Los Angeles Unified	Evergreen Continuation	22	0	0	0	0	3	2	0	0	27	1112
19647331932383	Los Angeles	Los Angeles Unified	Susan Miller Dorsey Senior High	94	0	1	0	0	135	0	0	0	230	1112
19647331932391	Los Angeles	Los Angeles Unified	West Hollywood Opportunity	15	0	4	0	0	5	4	0	0	28	1112
19647331932540	Los Angeles	Los Angeles Unified	Eagle Rock High	347	3	16	0	112	12	43	0	0	533	1112
19647331932623	Los Angeles	Los Angeles Unified	El Camino Real Charter High	162	4	96	3	0	51	380	0	1	697	1112
19647331932821	Los Angeles	Los Angeles Unified	Boyle Heights Continuation	16	0	0	0	0	0	0	0	0	16	1112
19647331932847	Los Angeles	Los Angeles Unified	Los Angeles Center for Enriched Studies	51	1	59	0	4	31	63	0	0	209	1112
19647331932888	Los Angeles	Los Angeles Unified	Downtown Business High	125	0	21	0	22	16	4	0	0	188	1112
19647331932920	Los Angeles	Los Angeles Unified	Fairfax Senior High	262	1	103	1	13	87	39	0	0	506	1112
19647331932987	Los Angeles	Los Angeles Unified	John H. Francis Polytechnic	564	1	18	0	22	4	16	0	0	625	1112
19647331933001	Los Angeles	Los Angeles Unified	King/Drew Medical Magnet High	119	0	2	1	0	159	1	0	0	282	1112
19647331933043	Los Angeles	Los Angeles Unified	Benjamin Franklin Senior High	280	1	10	0	16	4	2	0	0	313	1112
19647331933118	Los Angeles	Los Angeles Unified	John C. Fremont Senior High	618	1	0	0	0	56	0	0	0	675	1112
19647331933233	Los Angeles	Los Angeles Unified	Sherman Oaks Center for Enriched Studies	59	4	31	2	7	19	80	0	0	202	1112
19647331933241	Los Angeles	Los Angeles Unified	Gardena Senior High	252	2	18	4	9	103	6	0	0	394	1112
19647331933381	Los Angeles	Los Angeles Unified	James A. Garfield Senior High	486	0	1	0	0	0	3	0	0	490	1112
19647331933746	Los Angeles	Los Angeles Unified	Granada Hills Charter High	275	3	175	3	71	43	297	3	0	870	1112
19647331933795	Los Angeles	Los Angeles Unified	Ulysses S. Grant Senior High	320	2	13	2	8	19	139	0	0	503	1112
19647331933852	Los Angeles	Los Angeles Unified	Alexander Hamilton Senior High	278	3	25	1	7	166	122	0	0	602	1112
19647331934033	Los Angeles	Los Angeles Unified	Hollywood Senior High	173	1	8	0	15	34	24	0	0	255	1112
19647331934157	Los Angeles	Los Angeles Unified	Huntington Park Senior High	711	0	1	0	0	2	2	0	0	716	1112
19647331934371	Los Angeles	Los Angeles Unified	Thomas Jefferson Senior High	335	0	0	0	0	21	1	0	0	357	1112
19647331934454	Los Angeles	Los Angeles Unified	David Starr Jordan Senior High	133	0	0	0	0	33	0	0	0	166	1112
19647331935121	Los Angeles	Los Angeles Unified	Abraham Lincoln Senior High	310	1	102	0	0	5	0	0	0	418	1112
19647331935154	Los Angeles	Los Angeles Unified	Alain Leroy Locke 3 College Preparatory Academy	66	0	0	0	0	42	0	2	1	111	1112
19647331935352	Los Angeles	Los Angeles Unified	Los Angeles Senior High	240	2	42	0	11	36	4	0	0	335	1112
19647331935519	Los Angeles	Los Angeles Unified	Manual Arts Senior High	455	0	0	0	0	90	2	0	2	549	1112
19647331935568	Los Angeles	Los Angeles Unified	John Marshall Senior High	355	0	75	2	72	14	55	0	0	573	1112
19647331935717	Los Angeles	Los Angeles Unified	Joaquin Miller Career and Transition Center	1	0	0	0	0	0	0	0	0	1	1112
19647331935865	Los Angeles	Los Angeles Unified	James Monroe High	416	0	13	3	35	16	25	0	1	509	1112
19647331936160	Los Angeles	Los Angeles Unified	Nathaniel Narbonne Senior High	361	0	20	20	42	105	42	0	0	590	1112
19647331936350	Los Angeles	Los Angeles Unified	North Hollywood Senior High	392	2	58	0	13	28	92	0	0	585	1112
19647331937085	Los Angeles	Los Angeles Unified	Ramona Opportunity High	24	0	0	0	0	0	0	0	0	24	1112
19647331937226	Los Angeles	Los Angeles Unified	Reseda Senior High	281	3	29	0	15	18	54	0	1	401	1112
19647331937424	Los Angeles	Los Angeles Unified	School of Communications, New Media and Technology	68	0	0	0	0	0	1	0	0	69	1112
19647331937622	Los Angeles	Los Angeles Unified	San Fernando Senior High	515	0	0	0	3	3	5	0	0	526	1112
19647331937838	Los Angeles	Los Angeles Unified	San Pedro Senior High	363	5	13	2	5	33	115	0	0	536	1112
19647331938307	Los Angeles	Los Angeles Unified	South Gate Senior High	657	5	0	0	0	0	4	0	0	666	1112
19647331938554	Los Angeles	Los Angeles Unified	Sylmar Senior High	570	0	1	0	2	13	14	0	1	601	1112
19647331938612	Los Angeles	Los Angeles Unified	William Howard Taft Senior High	171	4	41	0	30	85	243	0	0	574	1112
19647331938885	Los Angeles	Los Angeles Unified	University Senior High	259	2	59	3	10	67	36	0	0	436	1112
19647331938968	Los Angeles	Los Angeles Unified	Van Nuys Senior High	277	2	108	1	53	17	82	0	0	540	1112
19647331939040	Los Angeles	Los Angeles Unified	Venice Senior High	295	1	35	3	6	38	61	0	0	439	1112
19647331939107	Los Angeles	Los Angeles Unified	Verdugo Hills Senior High	209	2	26	1	18	7	135	0	0	398	1112
19647331939305	Los Angeles	Los Angeles Unified	George Washington Preparatory High	149	1	0	3	0	166	0	0	0	319	1112
19647331939479	Los Angeles	Los Angeles Unified	WESM Health/Sports Medicine	39	2	9	3	1	185	15	0	0	254	1112
19647331939784	Los Angeles	Los Angeles Unified	Joseph Pomeroy Widney High	1	0	0	0	0	0	0	0	0	1	1112
19647331939859	Los Angeles	Los Angeles Unified	Woodrow Wilson Senior High	390	1	21	0	4	5	2	0	0	423	1112
19647331939941	Los Angeles	Los Angeles Unified	John F. Kennedy High	445	4	20	4	26	19	52	0	0	570	1112
19647331995448	Los Angeles	Los Angeles Unified	Francisco Bravo Medical Magnet High	277	1	47	0	14	10	45	0	0	394	1112
19647331995489	Los Angeles	Los Angeles Unified	Los Angeles Unified Alternative Education	35	1	0	0	0	6	10	0	9	61	1112
19647331995794	Los Angeles	Los Angeles Unified	Youth Opportunities Unlimited	82	0	0	0	0	20	0	0	0	102	1112
19647331995836	Los Angeles	Los Angeles Unified	Palisades Charter High	161	0	54	1	4	139	311	1	0	671	1112
19647331996073	Los Angeles	Los Angeles Unified	Tri-C Community Day	10	0	0	0	0	5	0	0	0	15	1112
19647331996115	Los Angeles	Los Angeles Unified	City of Angels	188	3	6	1	7	57	54	0	0	316	1112
19647331996610	Los Angeles	Los Angeles Unified	Los Angeles Leadership Academy	52	0	1	0	0	1	0	0	0	54	1112
19647331996636	Los Angeles	Los Angeles Unified	Community Harvest Charter	28	0	0	0	0	10	0	0	0	38	1112
19647331996651	Los Angeles	Los Angeles Unified	CDS Secondary	17	0	0	0	0	2	3	0	0	22	1112
19647336016885	Los Angeles	Los Angeles Unified	Elizabeth Learning Center	167	0	2	0	0	1	2	0	0	172	1112
19647336019475	Los Angeles	Los Angeles Unified	Thirty-Second Street USC Performing Arts	49	0	3	1	0	16	2	0	0	71	1112
19647336019715	Los Angeles	Los Angeles Unified	Vaughn Next Century Learning Center	87	0	0	0	0	1	0	0	0	88	1112
19647336058002	Los Angeles	Los Angeles Unified	Robert Fulton College Preparatory	166	0	3	0	9	2	5	0	0	185	1112
19647336060461	Los Angeles	Los Angeles Unified	Charles Leroy Lowman Special Education Center	2	0	0	0	0	0	0	0	0	2	1112
19647336060495	Los Angeles	Los Angeles Unified	Benjamin Banneker Special Education Center	1	0	0	0	0	0	0	0	0	1	1112
19647336060503	Los Angeles	Los Angeles Unified	Ernest P. Willenberg Special Education Center	2	0	0	0	0	0	0	0	0	2	1112
19647336060511	Los Angeles	Los Angeles Unified	James J. McBride Special Education Center	0	0	0	0	0	1	0	0	0	1	1112
19647336060529	Los Angeles	Los Angeles Unified	Marlton	10	0	1	0	0	2	1	0	0	14	1112
19647336061451	Los Angeles	Los Angeles Unified	Foshay Learning Center	130	0	0	0	0	18	0	0	0	148	1112
19647336069157	Los Angeles	Los Angeles Unified	Berenece Carlson Home Hospital	2	0	0	0	0	0	0	0	0	2	1112
19647336119945	Los Angeles	Los Angeles Unified	Magnolia Science Academy	29	2	1	0	1	0	5	0	0	38	1112
